paper,idstudy,pub_year,pub_year_dif,published,top,cite_google,lnycite,idcoeff,frisch,se,ftest,no_obs,est_per_study,byproduct,start,end,timespan,ln_timespan,daily,monthly,quarterly,annual,biannual,female,male,malefemale,married,single,wealth,industry,indivlab,usa,pooled_crosec,panel,macro,micro,quasi_exp,empr,ols,probit,nonpar_sim,2sls_iv,quantile,prime,nearretirement,ratio_wage,margin,source_member,tstat,lnpubyear,ols_mle,other,source_study_id
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,15,0.3057,0.654,2.13,3996.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,16,0.4508,0.1893,2.13,3996.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,17,0.5425,0.2079,2.13,3996.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,18,0.2937,1.78,2.13,3996.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,0,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,19,0.1721,0.119,4742.3,4367.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Altonji (1986),40,1986.0,,1,1,927,3.1943674058394693,20,0.943,0.057,435.7,4367.0,20,0,1968,1979,12,2.4849066497880004,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,1.791759469228055,0.0,0.0,2
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,1,-0.336,0.043,54.98,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,2,-0.132,0.042,65.93,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,3,0.032,0.048,74.91,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,4,-0.044,0.182,13.53,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,5,0.634,0.205,4.68,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,6,0.792,0.233,4.16,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,7,0.242,0.209,15.64,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,8,0.556,0.124,5.4,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,9,0.626,0.131,5.14,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,0.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,10,0.901,0.022,,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,1.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,12,0.346,0.007,,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,1.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,13,0.898,0.022,,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,1.0,0.0,3
Angrist (1991),41,1991.0,,1,0,265,2.0832222645197422,15,0.348,0.007,,15807.0,15,0,1969,1979,11,2.3978952727983707,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,2.3978952727983707,1.0,0.0,3
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,1,0.39,0.10626702997275204,,20763.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,3.67,2.8903717578961645,0.0,1.0,4
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,2,0.66,0.23741007194244607,,21852.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,2.78,2.8903717578961645,0.0,1.0,4
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,3,0.44,0.11518324607329844,,20763.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,3.82,2.8903717578961645,0.0,1.0,4
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,4,0.4,0.36363636363636365,,20763.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,0,1,0,1,1,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,1.1,2.8903717578961645,0.0,1.0,4
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,5,0.69,0.24820143884892087,,21852.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,1,0,0,0,1,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,2.78,2.8903717578961645,0.0,1.0,4
Kimmel & Kniesner (1998),2,1998.0,,1,0,157,1.798149267326826,6,0.67,3.1904761904761907,,21852.0,6,0,1983,1986,4,1.3862943611198906,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,0.21,2.8903717578961645,0.0,1.0,4
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,1,-0.357,0.09,,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,2,-0.022,0.142,0.559,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,3,0.747,0.836,,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,4,1.37,0.662,,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,5,0.258,0.172,1.059,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,6,0.596,0.638,,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,0,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,7,1.526,0.871,,5787.0,14,0,1967,1976,10,2.302585092994046,0,0,0,1,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,,,0,1,,1,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,8,-0.226,0.004,,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,9,0.478,0.045,10.019,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,10,0.498,0.09,,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,11,0.565,0.093,,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,12,0.503,0.046,26.29,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,13,0.509,0.093,,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,0,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,1.0,0.0,5
Lee (2001),42,2001.0,,1,0,76,1.1952391243571814,14,0.573,0.096,,29405.0,14,0,1967,1990,24,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.044522437723423,0.0,0.0,5
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,1,0.198,0.071,,49780.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,2,0.149,0.074,,49780.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,3,-0.074,0.079,,49780.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,4,0.035,0.082,,49780.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,5,-0.105,0.169,,41758.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,6,-0.141,0.154,,41758.0,12,0,1972,1992,21,3.044522437723423,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,7,0.064,0.026,,34663.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,8,-0.003,0.025,,34663.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,9,0.059,0.029,,34663.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,10,-0.004,0.027,,34663.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,11,-0.295,0.348,,29741.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Ham & Reily (2002),43,2002.0,,1,1,114,1.6451559950361796,12,-0.619,0.331,,29741.0,12,0,1984,1992,9,2.1972245773362196,0,0,1,0,0,0,1,0,1,0,,0,0,1,0,1,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.091042453358316,0.0,0.0,6
Pistaferri (2003),44,2003.0,,1,0,226,2.3760125615488628,1,0.7038,0.0928,,13348.0,4,0,1989,1993,5,1.6094379124341003,0,0,0,1,0,0,1,0,1,0,,0,0,0,1,0,0,1,0,1,,,0,0,,0,0,0,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,1.0,7
Pistaferri (2003),44,2003.0,,1,0,226,2.3760125615488628,2,0.318,0.3188,,13348.0,4,0,1989,1993,5,1.6094379124341003,0,0,0,1,0,0,1,0,1,0,,0,0,0,1,0,0,1,0,1,,,0,0,,0,0,0,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,1.0,7
Pistaferri (2003),44,2003.0,,1,0,226,2.3760125615488628,3,0.2569,0.0528,,13348.0,4,0,1989,1993,5,1.6094379124341003,0,0,0,1,0,0,1,0,1,0,,0,0,0,1,0,0,1,0,1,,,0,0,,0,0,0,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,1.0,7
Pistaferri (2003),44,2003.0,,1,0,226,2.3760125615488628,4,0.6931,0.0918,,13348.0,4,0,1989,1993,5,1.6094379124341003,0,0,0,1,0,0,1,0,1,0,,0,0,0,1,0,0,1,0,1,,,0,0,,0,0,0,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,1.0,7
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,1,0.084,0.173,,4493.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,2,0.102,0.239,,17210.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,3,-0.003,0.248,,27770.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,4,0.087,0.193,,28260.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,5,0.231,0.254,,15015.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,6,-0.167,0.286,,13245.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,7,-0.067,0.386,,16733.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,1,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,8,0.12,0.196,,19800.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,9,0.091,0.256,,11003.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,10,0.184,0.31,,8797.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,11,0.272,0.242,,14947.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,12,0.332,0.299,,9632.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,13,0.114,0.417,,5315.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,14,-0.157,0.439,,4853.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,1,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,15,-0.441,0.0304,,4174.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,16,-0.342,0.375,,3207.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,17,-0.587,0.463,,967.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,1,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,18,-0.052,0.424,,2733.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
Saez (2003),45,2003.0,,1,0,261,2.5199979695992702,19,1.302,0.494,,7622.0,19,0,1979,1981,3,1.0986122886681098,0,0,0,1,0,0,0,1,0,1,,0,0,1,1,0,0,1,0,1,,,0,1,,0,0,1,intensive,data_intensive.xlsx,,3.1354942159291497,0.0,0.0,8
French (2005),46,2005.0,,1,1,1240,4.178427679432642,1,0.37,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,2,0.38,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,3,0.35,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,4,0.19,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,5,1.24,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,6,1.33,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,7,1.1,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,8,1.04,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,9,0.35,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,10,0.41,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,11,0.49,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,12,0.06,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,1,0,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,13,2.17,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
French (2005),46,2005.0,,1,1,1240,4.178427679432642,14,0.99,,,15776.0,16,1,1968,1997,30,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0,0,1,,,1,0,,0,1,1,intensive,data_intensive.xlsx,,3.2188758248682006,0.0,0.0,9
