idstudy,study,local,cs,aggr,idcoeff,table,forw,horiz,aux,more,comb,lag,square,orige,origse,t,lin,loglog,diff,ldiff,mean1,mean2,e,se,country,amad,balan,nobs,start,end,bothbf,bothvh,yearfe,sectfe,tgap,rd,scomp,cycl,allfirm,green,ma,nat,serv,auto,food,electro,text,empl,asset,translog,output,va,lp,pols,rand,gmm,ols,op,realpart,forpart,nace,io,check,comment,idcountry,dist,sim,gap,open,human,findev,incent,gp00,gp95,JCRimp,eigen,SJRimp,repimp,JCRcit,scocit,schcit,repcit,pub,native,citeaut,affusa,affacad,affinter,pubdate,idauthor,last,eb,seb,ef,sef,eh,seh
43,Gorodnichenko et al. (2007),0,1,0,70,3,0,0,1,0,0,0,0,0.089,0.057,1.5614035087719298,0,0,1,0,,-0.014,0.089,0.057,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,71,3,0,0,1,0,0,0,0,-0.05,2.575,-0.019417475728155338,0,0,1,0,,-0.014,-0.05,2.575,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,72,3,0,0,0,0,1,0,0,0.0897,0.06744332806141762,1.3300055406268538,0,0,1,0,,-0.014,0.0897,0.06744332806141762,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,73,3,1,0,1,0,0,0,0,0.039,0.071,0.5492957746478874,0,0,1,0,,-0.014,0.039,0.071,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,74,3,1,0,1,0,0,0,0,0.583,1.718,0.33934807916181603,0,0,1,0,,-0.014,0.583,1.718,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,75,3,1,0,0,0,1,0,0,0.030838,0.0749633157217582,0.41137454637761217,0,0,1,0,,-0.014,0.030838,0.0749633157217582,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,76,3,0,1,1,0,0,0,0,0.008,0.023,0.34782608695652173,0,0,1,0,,-0.014,0.008,0.023,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,77,3,0,1,1,0,0,0,0,-0.475,1.059,-0.4485363550519358,0,0,1,0,,-0.014,-0.475,1.059,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,78,3,0,1,0,0,1,0,0,0.01465,0.027364397965239432,0.5353671591317181,0,0,1,0,,-0.014,0.01465,0.027364397965239432,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1973,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,79,3,0,0,1,0,0,0,0,0.098,0.066,1.4848484848484849,0,0,1,0,,-0.0105,0.098,0.066,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,80,3,0,0,1,0,0,0,0,1.242,3.595,0.3454798331015299,0,0,1,0,,-0.0105,1.242,3.595,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,81,3,0,0,0,0,1,0,0,0.084959,0.0760320574248126,1.1174102461190818,0,0,1,0,,-0.0105,0.084959,0.0760320574248126,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,82,3,1,0,1,0,0,0,0,0.072,0.077,0.935064935064935,0,0,1,0,,-0.0105,0.072,0.077,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,83,3,1,0,1,0,0,0,0,-3.905,3.399,-1.1488673139158576,0,0,1,0,,-0.0105,-3.905,3.399,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,84,3,1,0,0,0,1,0,0,0.11300249999999999,0.08486896022840153,1.3314938664958869,0,0,1,0,,-0.0105,0.11300249999999999,0.08486896022840153,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,85,3,0,1,1,0,0,0,0,0.039,0.03,1.3,0,0,1,0,,-0.0105,0.039,0.03,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,86,3,0,1,1,0,0,0,0,-0.35,1.194,-0.2931323283082077,0,0,1,0,,-0.0105,-0.35,1.194,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,87,3,0,1,0,0,1,0,0,0.042675,0.03251424870729754,1.312501493858044,0,0,1,0,,-0.0105,0.042675,0.03251424870729754,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,2289,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,88,3,0,0,1,0,0,0,0,0.093,0.072,1.2916666666666667,0,0,1,0,,-0.0106,0.093,0.072,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,89,3,0,0,1,0,0,0,0,-1.161,3.026,-0.3836748182419035,0,0,1,0,,-0.0106,-1.161,3.026,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,90,3,0,0,0,0,1,0,0,0.1053066,0.07882159675723399,1.336012011077856,0,0,1,0,,-0.0106,0.1053066,0.07882159675723399,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,91,3,1,0,1,0,0,0,0,0.069,0.096,0.71875,0,0,1,0,,-0.0106,0.069,0.096,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,92,3,1,0,1,0,0,0,0,-0.922,2.806,-0.3285816108339273,0,0,1,0,,-0.0106,-0.922,2.806,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,93,3,1,0,0,0,1,0,0,0.0787732,0.10050214794202161,0.7837961835944366,0,0,1,0,,-0.0106,0.0787732,0.10050214794202161,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,94,3,0,1,1,0,0,0,0,0.072,0.032,2.25,0,0,1,0,,-0.0106,0.072,0.032,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,95,3,0,1,1,0,0,0,0,-0.513,1.174,-0.4369676320272573,0,0,1,0,,-0.0106,-0.513,1.174,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,96,3,0,1,0,0,1,0,0,0.0774378,0.0343345757416631,2.2553882879651703,0,0,1,0,,-0.0106,0.0774378,0.0343345757416631,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,1261,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,97,3,0,0,1,0,0,0,0,0.102,0.048,2.125,0,0,1,0,,-0.0125,0.102,0.048,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,3711,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,98,3,0,0,1,0,0,0,0,1.287,2.057,0.6256684491978609,0,0,1,0,,-0.0125,1.287,2.057,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,3711,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
43,Gorodnichenko et al. (2007),0,1,0,99,3,0,0,0,0,1,0,0,0.08591249999999999,0.054453031653435055,1.577735846679537,0,0,1,0,,-0.0125,0.08591249999999999,0.054453031653435055,"Albania, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Georgia, Kazakhstan, Latvia, Lithuania, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Ukraine",0,0,3711,2002,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,2.0,0,ok,foreign presence 0-1 or 0-100? Summary stat only for differences,151,3495.524585805235,0.06641425944301582,22481.91080380322,77.44036621576012,37.783578345398524,16.348844814764906,3.3051512945737715,3.7078037566859465,3.4610732556415247,0.0,0.0,0.0,0.799,0,0,22,7,0,0,518,1,1,0,2007.7916666666667,24,0,0.084,0.00775623268698061,0.035,0.007231404958677687,0.02,0.003241491085899514
