Obs,ID Study,No_Eq,Study,DepVar,GDP,GDPpc,rGDP,rGDPpc,PerCap,RealGDP,Other,Growth,Log_trans,COEF_L,SE_L,COEF_S,SE_S,N,T,Sample,Rem,Rempc,RemofGDP,Growth_Rem,Log_Rem,AID,FDI,OPEN,FD,INS,OLS,FMOLS,IV,Panel,FE,RE,GMM,TS,ARDL,ECM,Cross,Start,End,Length,Variables,DF,Endogen,Year,Homogen,Single,EUR,EAP,SA,LAC,MENA,SSA,ROW,MI,LI,LMI,UMI,IT,Lags,Pub,RY,Citat,IF,Comment,TSTAT_L,TSTAT_S
435,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,-0.00025,0.002,,,104,1,104,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1991,2003,13.0,5,99,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,-0.125,
436,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.001,0.001,,,90,1,90,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1991,2003,13.0,12,78,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,1.0,
437,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.005,0.001,,,123,34,1913,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,4,1909,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,5.0,
438,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.007,0.004,,,99,34,397,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,5,392,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,1.75,
439,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.001,0.002,,,91,34,1111,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,12,1099,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,0.5,
440,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.003,0.002,,,122,13,1079,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1991,2003,1.0,4,1075,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,1.5,
441,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.007,0.004,,,99,13,397,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1991,2003,1.0,5,392,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,1.75,
442,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,-0.004,0.002,,,91,13,807,0,0,1,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1991,2003,1.0,12,795,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,-2.0,
443,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,-0.005,0.01,,,155,34,2946,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,2,2944,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,-0.5,
444,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.002,0.001,,,155,34,2946,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,2,2944,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,2.0,
445,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.002,0.001,,,152,34,2860,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,3,2857,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,2.0,
446,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.001,0.00025,,,121,34,1790,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,4,1786,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,4.0,
447,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.021,0.09,,,65,34,217,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,6,211,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,0.23333333333333336,
448,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.008,0.001,,,89,34,1020,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,12,1008,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,8.0,
449,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.01,0.001,,,89,34,1017,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,4,1013,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,10.0,
450,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.011,0.011,,,60,34,212,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1970,2003,1.0,6,206,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,1.0,
451,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.008,0.001,,,89,34,1020,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1970,2003,1.0,12,1008,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,8.0,
452,87,22,"Catrinescu N., Leon-Ledesma M., Piracha M., Quillin B. (2009)",4,0,0,0,1,1,1,0,1,1,0.00025,0.002,,,119,34,1714,0,0,1,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1970,2003,1.0,10,1704,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,393,0.144,,0.125,
453,88,3,"Shahbaz M., Ahmad K., Chaudhary A.R. (2008)",2,0,1,0,0,1,0,0,0,0,0.0693,0.020910654476328415,,,1,64,64,0,0,1,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1991,2007,0.25,5,59,1,2008,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2008,41,0.011,,3.3141,
454,88,3,"Shahbaz M., Ahmad K., Chaudhary A.R. (2008)",2,0,1,0,0,1,0,0,0,0,0.0565,0.019022288061410004,,,1,64,64,0,0,1,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1991,2007,0.25,5,59,1,2008,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2008,41,0.011,,2.9702000000000006,
455,88,3,"Shahbaz M., Ahmad K., Chaudhary A.R. (2008)",2,0,1,0,0,1,0,0,0,0,,,-0.0048,0.026402640264026403,1,64,64,0,0,1,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1991,2007,0.25,5,59,1,2008,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2008,41,0.011,,,-0.1818
456,89,4,"Pradhan G., Upadhyay M., Upadhyaya K. (2008)",4,0,0,0,1,1,1,0,1,1,0.3935,0.2017948717948718,,,39,5,195,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1980,2004,5.0,5,190,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,136,0.032,,1.9500000000000002,
457,89,4,"Pradhan G., Upadhyay M., Upadhyaya K. (2008)",4,0,0,0,1,1,1,0,1,1,0.2779,0.2058518518518518,,,39,5,195,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1980,2004,5.0,5,190,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,136,0.032,,1.35,
458,89,4,"Pradhan G., Upadhyay M., Upadhyaya K. (2008)",4,0,0,0,1,1,1,0,1,1,0.4067,0.19093896713615024,,,39,5,195,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1980,2004,5.0,5,190,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,136,0.032,,2.13,
459,89,4,"Pradhan G., Upadhyay M., Upadhyaya K. (2008)",4,0,0,0,1,1,1,0,1,1,0.2886,0.1990344827586207,,,39,5,195,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1980,2004,5.0,5,190,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,136,0.032,,1.45,
460,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.2,0.08,,,108,7,383,0,0,1,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,4,379,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,2.5,
461,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.172,0.1911111111111111,,,108,7,383,0,0,1,0.0,1.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,4,379,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.9,
462,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.171,0.07737556561085973,,,105,7,374,0,0,1,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,5,369,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,2.21,
463,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.202,0.1853211009174312,,,105,7,374,0,0,1,0.0,1.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,5,369,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.09,
464,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.056,0.0918032786885246,,,66,7,189,0,0,1,0.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,9,180,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.61,
465,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-0.099,0.20625,,,66,7,189,0,0,1,0.0,1.0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,9,180,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-0.48000000000000004,
466,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.207,0.0828,,,104,7,365,0,0,1,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,4,361,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,2.5,
467,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.192,0.19793814432989693,,,104,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,4,361,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.97,
468,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.182,0.07982456140350877,,,101,7,365,0,0,1,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,5,360,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,2.28,
469,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.223,0.19224137931034485,,,101,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,5,360,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.16,
470,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.053,0.09298245614035089,,,64,7,184,0,0,1,0.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1970,2004,5.0,9,175,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.57,
471,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-0.095,0.206521739130435,,,64,7,184,0,0,1,0.0,1.0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1970,2004,5.0,9,175,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-0.4599999999999995,
472,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.091,0.08504672897196261,,,108,7,383,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,4,379,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.07,
473,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-5.667,2.43218884120172,,,108,7,383,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,4,379,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-2.329999999999997,
474,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.044,0.0830188679245283,,,105,7,374,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,5,369,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.53,
475,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-5.997,2.342578125,,,105,7,374,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,5,369,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-2.5599999999999996,
476,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.036,0.09999999999999999,,,66,7,189,0,0,1,0.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,9,180,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.36,
477,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,6.822,5.053333333333333,,,66,7,189,0,0,1,0.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,9,180,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.35,
478,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.094,0.08867924528301886,,,104,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,4,361,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.06,
479,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-5.312,2.55384615384615,,,104,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,4,361,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-2.080000000000003,
480,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.052,0.08666666666666667,,,101,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,5,360,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.6,
481,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,-5.732,2.46008583690987,,,101,7,365,0,0,1,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,5,360,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,-2.330000000000001,
482,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,0.035,0.10294117647058824,,,64,7,184,0,0,1,0.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,9,175,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,0.34,
483,90,24,"Chami R., Barajas A., Cosimano T., Fullenkamp C., Gapen M., Montiel P. (2008)",4,0,0,0,1,1,1,0,1,1,6.887,5.13955223880597,,,64,7,184,0,0,1,0.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1970,2004,5.0,9,175,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,418,0.325,,1.34,
484,91,4,Faini R. (2007),2,0,1,0,0,1,0,0,1,0,0.0004,0.00014234875444839857,,,64,1,64,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1980,2004,24.0,5,59,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,16,0.006,,2.81,
485,91,4,Faini R. (2007),2,0,1,0,0,1,0,0,1,0,0.0009,0.000818181818181818,,,64,1,64,0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1980,2004,24.0,5,59,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,16,0.006,,1.1,
486,91,4,Faini R. (2007),2,0,1,0,0,1,0,0,1,0,0.0004,0.00019323671497584543,,,64,1,64,0,0,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1980,2004,24.0,6,58,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,16,0.006,,2.07,
487,91,4,Faini R. (2007),2,0,1,0,0,1,0,0,1,0,0.028,0.0044800000000000005,,,89,3,136,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1980,2004,10.0,5,131,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,16,0.006,,6.249999999999999,
488,92,1,"Iqbal Z., Sattar A. (2005)",3,0,0,1,0,0,1,0,1,0,0.445,0.1545138888888889,,,1,32,32,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1972,2003,1.0,9,23,0,2005,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2005,79,0.0,,2.88,
489,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.006,0.02702702702702703,,,113,1,113,0,0,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1970,1998,28.0,3,110,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-0.222,
490,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.039,0.0266575529733424,,,113,1,113,0,0,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1970,1998,28.0,10,103,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.4630000000000025,
491,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.013,0.005297473512632436,,,111,1,111,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1970,1998,28.0,4,107,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.454,
492,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.011,0.0054027504911591355,,,111,1,111,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1970,1998,28.0,11,100,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.036,
493,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0044,0.0025776215582893965,,,83,28,2324,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1970,1998,1.0,2,2322,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.7070000000000003,
494,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0044,0.002582159624413146,,,83,28,2324,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1970,1998,1.0,8,2316,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.704,
495,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0031,0.002555647155812036,,,83,28,2324,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1970,1998,1.0,9,2315,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.213,
496,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.005,0.002651113467656416,,,83,28,2324,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1970,1998,1.0,2,2322,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.886,
497,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0054,0.0028784648187633265,,,83,13,1079,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,2,1077,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.876,
498,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0051,0.0028683914510686166,,,83,13,1079,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,8,1071,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.778,
499,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0052,0.0028840820854132,,,83,13,1079,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,9,1070,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.8030000000000002,
500,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0059,0.002942643391521197,,,83,13,1079,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1985,1998,1.0,2,1077,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.005,
501,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0056,0.0032520325203252032,,,83,13,1079,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1985,1998,1.0,3,1076,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-1.722,
502,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0086,0.003108059269967474,,,49,13,637,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,2,635,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.767,
503,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0085,0.0030841799709724243,,,49,13,637,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,8,629,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.756,
504,93,28,"Chami R., Fullenkamp C., Jahjah S. (2005)",4,0,0,0,1,1,1,0,0,1,-0.0085,0.0030586541921554518,,,49,13,637,0,0,1,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1985,1998,1.0,9,628,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,801,0.625,,-2.779,
