idstudy,idcountry,study,pcc,se_pcc,tstat,estimate,se_estimate,education_choice,education_attainment,education_test,employment_continuous,employment_dummy,employment_categorical,longitudinal_data,crosssectional_data,secondary_education,tertiary_education,male_students,female_students,mixed_gender_students,europe,germany,usa,other_countries,data_year,sample_size,ols_method,matching_method,did_method,panel_method,iv_method,dynamic_model,number_of_variables,ability_control,motivation_control,parental_education_control,age_control,ethnicity_control,publication_year,citations,published_study,impact_factor,low_intensity_employment,medium_intensity_employment,high_intensity_employment,oncampus_employment,parttime_students,twoyear_college,undergraduate_students,minority_students,caucasian_students,homogeneous_subsample,endogeneity_control,selfreported_education,sample_size_full,country,pub_year,mid_year
49,1,Sabia (2009),0.0378075782659852,0.01846416612989975,2.0476190476190474,0.086,0.042,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.008648661388085245,0.01847668569272757,0.4680851063829787,0.022,0.047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.020488788727617252,0.018473498033097523,1.1090909090909091,0.061,0.055,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.004759270414078502,0.018477167489951832,0.25757575757575757,0.017,0.066,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.00860330935072957,0.02179505035518158,0.39473684210526316,0.015,0.038,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.659642954564682,0.0,0.0,0.0,1.0,0.0,0.0,2.70805020110221,0.0,0.0,0.0,1.0,0.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2121,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.06166614372513138,0.018442211207515925,3.34375,0.107,0.032,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.01847422334842916,0.01847422334842916,1.0,0.003,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.07172673066319361,0.018429784962070584,3.8918918918918917,0.144,0.037,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.03729832986803502,0.018464519736650996,2.02,0.101,0.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.017178183619573954,0.01847465030784369,0.9298245614035087,0.053,0.057,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.016363485339725082,0.018474902802915416,0.8857142857142857,0.062,0.07,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.03523071695166875,0.018481687581203284,1.90625,0.061,0.032,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.006164272226338183,0.018492816679014548,0.3333333333333333,0.001,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.03921142118464908,0.018478945615754163,2.121951219512195,0.087,0.041,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.011409935367093475,0.018491964215634253,0.6170212765957447,0.029,0.047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.021570342836096823,0.018488865288082988,1.1666666666666667,0.063,0.054,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.00772825733546931,0.018492615767015847,0.417910447761194,0.028,0.067,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.06344220373606033,0.018455913814126645,3.4375,0.11,0.032,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.018490006540840973,0.01849000654084097,1.0,0.003,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.06990792081468572,0.018447923548319842,3.789473684210526,0.144,0.038,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.039913412282912286,0.018478431612459392,2.1599999999999997,0.108,0.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.01657780323269992,0.018490626682626837,0.8965517241379309,0.052,0.058,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.01901066613688381,0.018489825968750005,1.028169014084507,0.073,0.071,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.042941636485034955,0.018488760153278938,2.32258064516129,0.072,0.031,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.02774805683693333,0.01849870455795555,1.5,0.003,0.002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.036535889002948976,0.018493474680505037,1.975609756097561,0.081,0.041,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.020076747083164426,0.018502100253112313,1.0851063829787233,0.051,0.047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.024324540372933693,0.018500354649836896,1.3148148148148147,0.071,0.054,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.02506453831154971,0.018500016372810495,1.3548387096774195,0.084,0.062,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.062007165680281424,0.018470219564339148,3.357142857142857,0.094,0.028,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.024666932522816532,0.0185001993921124,1.3333333333333333,0.004,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.058681926201942736,0.018473939730241234,3.176470588235294,0.108,0.034,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.04085084532507575,0.018490382620823757,2.2093023255813957,0.095,0.043,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.015301106603756495,0.018503663799891577,0.8269230769230769,0.043,0.052,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.03211160868150406,0.01849628660054634,1.7361111111111112,0.125,0.072,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.046544483287462315,0.018498448486042717,2.5161290322580645,0.078,0.031,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.02776706724035329,0.018511378160235525,1.5,0.003,0.002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.04116877148185509,0.01850281864353038,2.2249999999999996,0.089,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.027561542087320288,0.018511483491483773,1.488888888888889,0.067,0.045,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.02221673728514689,0.018513947737622407,1.2,0.066,0.055,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.023589610629315926,0.018513365304020094,1.2741935483870968,0.079,0.062,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.06467910003539165,0.018479742867254758,3.5,0.098,0.028,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.030849507428304845,0.018509704456982908,1.6666666666666667,0.005,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.05818014855908031,0.01848715000942739,3.1470588235294117,0.107,0.034,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.041968410679731886,0.018502202557731266,2.268292682926829,0.093,0.041,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.019939055216355982,0.018514836986616264,1.076923076923077,0.056,0.052,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),0.03957801914112202,0.018504008949096012,2.138888888888889,0.154,0.072,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.3843902633457743,7.987864096085687,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2945,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),-0.03938742592351225,0.03376065079158193,-1.1666666666666667,-0.07,0.06,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,6.807934943699926,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,905,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),-0.012993852503333559,0.03378401650866725,-0.38461538461538464,-0.025,0.065,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,6.807934943699926,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,905,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),-0.051667042502789653,0.03374174204263815,-1.5312499999999998,-0.147,0.096,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,6.807934943699926,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,905,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),-0.03394893823408955,0.03376739310984308,-1.0053763440860215,-0.187,0.186,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,6.807934943699926,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,905,USA,2009.2916666666667,1995.5
49,1,Sabia (2009),-0.04522153402865097,0.03375230438370327,-1.3398058252427183,-0.414,0.309,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.3843902633457743,6.807934943699926,1.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,1.0,1.0,1.0,1.0,3.4433518214161913,1.40089316054105,1.0,1.354,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,905,USA,2009.2916666666667,1995.5
